#S, Call, Put
2021-08-26	513.143	159.255	144.26	
2021-08-27	519.239	163.266	142.177	
2021-08-28	525.304	167.29	140.137	
2021-08-29	523.827	166.239	140.565	
2021-08-30	513.803	159.478	143.829	
2021-08-31	503.301	152.497	147.352	
2021-09-01	495.961	147.718	149.913	
2021-09-02	505.611	153.958	146.505	
2021-09-03	501.596	151.276	147.838	
2021-09-04	514.423	159.675	143.411	
2021-09-05	510.616	157.096	144.641	
2021-09-06	507.049	154.69	145.803	
2021-09-07	502.328	151.541	147.376	
2021-09-08	499.482	149.632	148.315	
2021-09-09	512.194	157.925	143.897	
2021-09-10	518.127	161.818	141.859	
2021-09-11	525.778	166.901	139.293	
2021-09-12	540.566	176.923	134.527	
2021-09-13	522.182	164.371	140.361	
2021-09-14	532.111	171.029	137.09	
2021-09-15	532.923	171.526	136.778	
2021-09-16	521.605	163.82	140.391	
2021-09-17	540.048	176.29	134.419	
2021-09-18	548.26	181.906	131.824	
2021-09-19	550.104	183.131	131.207	
2021-09-20	548.43	181.913	131.664	
2021-09-21	527.44	167.476	138.219	
2021-09-22	533.875	171.789	136.098	
2021-09-23	562.247	191.413	127.352	
2021-09-24	571.78	198.117	124.524	
2021-09-25	548.906	181.963	131.246	
2021-09-26	537.107	173.774	134.857	
2021-09-27	513.67	157.927	142.448	
2021-09-28	502.942	150.814	146.064	
2021-09-29	501.338	149.714	146.57	
2021-09-30	498.58	147.868	147.483	
2021-10-01	511.016	155.898	143.081	
2021-10-02	520.82	162.363	139.742	
2021-10-03	543.564	177.764	132.4	
2021-10-04	537.934	173.84	134.108	
2021-10-05	526.012	165.685	137.876	
2021-10-06	529.624	168.07	136.651	
2021-10-07	533.106	170.378	135.478	
2021-10-08	509.935	154.804	143.076	
2021-10-09	508.317	153.685	143.576	
2021-10-10	521.277	162.228	139.162	
2021-10-11	538.73	173.995	133.476	
2021-10-12	534.319	170.925	134.819	
2021-10-13	546.297	179.091	131.007	
2021-10-14	555.72	185.587	128.083	
2021-10-15	558.632	187.57	127.155	
2021-10-16	563.406	190.873	125.685	
2021-10-17	563.534	190.906	125.592	
2021-10-18	560.98	189.05	126.291	
2021-10-19	544.008	177.172	131.387	
2021-10-20	546.638	178.932	130.518	
2021-10-21	563.466	190.631	125.39	
2021-10-22	573.929	197.999	122.296	
2021-10-23	564.093	190.959	125.094	
2021-10-24	547.593	179.366	130.003	
2021-10-25	540.235	174.24	132.236	
2021-10-26	536.761	171.806	133.278	
2021-10-27	531.244	167.997	134.987	
2021-10-28	522.118	161.794	137.911	
2021-10-29	547.294	178.876	129.818	
2021-10-30	519.47	159.913	138.681	
2021-10-31	522.27	161.728	137.698	
2021-11-01	519.394	159.807	138.652	
2021-11-02	500.139	147.09	145.191	
2021-11-03	508.96	152.791	142.073	
2021-11-04	508.873	152.679	142.049	
2021-11-05	503.698	149.238	143.785	
2021-11-06	506.431	150.968	142.783	
2021-11-07	524.655	162.992	136.585	
2021-11-08	522.656	161.596	137.189	
2021-11-09	520.239	159.925	137.936	
2021-11-10	510.041	153.115	141.325	
2021-11-11	513.168	155.12	140.204	
2021-11-12	507.904	151.601	141.951	
2021-11-13	491.437	140.889	147.708	
2021-11-14	493.989	142.469	146.736	
2021-11-15	497.897	144.928	145.289	
2021-11-16	519.019	158.721	137.961	
2021-11-17	512.819	154.556	139.997	
2021-11-18	515.35	156.173	139.085	
2021-11-19	500.096	146.13	144.297	
2021-11-20	497.366	144.311	145.21	
2021-11-21	484.478	136.035	149.824	
2021-11-22	493.653	141.816	146.43	
2021-11-23	498.855	145.107	144.521	
2021-11-24	491.061	140.05	147.259	
2021-11-25	499.528	145.432	144.175	
2021-11-26	507.53	150.58	141.323	
2021-11-27	516.311	156.306	138.269	
2021-11-28	515.051	155.416	138.64	
2021-11-29	515.584	155.712	138.405	
2021-11-30	522.657	160.361	135.982	
2021-12-01	509.909	151.804	140.176	
2021-12-02	496.188	142.838	144.932	
2021-12-03	489.713	138.644	147.214	
2021-12-04	486.563	136.591	148.313	
2021-12-05	483.49	134.598	149.394	
2021-12-06	487.623	137.153	147.818	
2021-12-07	489.139	138.06	147.21	
2021-12-08	487.633	137.049	147.707	
2021-12-09	488.044	137.255	147.503	
2021-12-10	487.04	136.564	147.818	
2021-12-11	487.579	136.851	147.566	
2021-12-12	480.057	132.063	150.302	
2021-12-13	480.413	132.232	150.116	
2021-12-14	473.241	127.719	152.777	
2021-12-15	478.586	130.982	150.696	
2021-12-16	475.907	129.261	151.656	
2021-12-17	467.899	124.274	154.678	
2021-12-18	475.837	129.109	151.576	
2021-12-19	458.241	118.314	158.379	
2021-12-20	465.995	122.951	155.263	
2021-12-21	476.206	129.175	151.277	
2021-12-22	474.42	128.014	151.904	
2021-12-23	480.189	131.546	149.667	
2021-12-24	464.613	121.896	155.595	
2021-12-25	461.99	120.252	156.577	
2021-12-26	446.071	110.726	162.97	
2021-12-27	440.29	107.307	165.334	
2021-12-28	441.647	108.042	164.713	
2021-12-29	428.081	100.231	170.469	
2021-12-30	431.867	102.322	168.776	
2021-12-31	438.435	106.029	165.916	
2022-01-01	431.472	101.996	168.847	
2022-01-02	411.775	91.0143	177.564	
2022-01-03	402.921	86.2166	181.622	
2022-01-04	407.587	88.6572	179.397	
2022-01-05	393.898	81.3922	185.823	
2022-01-06	403.401	86.3261	181.256	
2022-01-07	414.273	92.1248	176.184	
2022-01-08	414.613	92.2608	175.981	
2022-01-09	424.488	97.6584	171.505	
2022-01-10	411.801	90.6336	177.168	
2022-01-11	398.936	83.7303	183.132	
2022-01-12	399.835	84.1538	182.658	
2022-01-13	402.034	85.2638	181.569	
2022-01-14	397.733	82.957	183.566	
2022-01-15	391.809	79.8413	186.375	
2022-01-16	380.441	74.0463	191.949	
2022-01-17	379.044	73.3066	192.608	
2022-01-18	366.853	67.332	198.825	
2022-01-19	367.51	67.6017	198.439	
2022-01-20	364.284	66.0227	200.088	
2022-01-21	367.601	67.5563	198.306	
2022-01-22	352.49	60.4617	206.324	
2022-01-23	355.677	61.8767	204.553	
2022-01-24	355.04	61.5414	204.856	
2022-01-25	359.487	63.553	202.422	
2022-01-26	360.949	64.1912	201.599	
2022-01-27	363.218	65.2115	200.353	
2022-01-28	373.143	69.9117	195.129	
2022-01-29	367.665	67.2305	197.927	
2022-01-30	365.576	66.1926	198.98	
2022-01-31	374.891	70.6261	194.099	
2022-02-01	383.282	74.722	189.806	
2022-02-02	378.943	72.5215	191.946	
2022-02-03	370.398	68.3153	196.286	
2022-02-04	367.496	66.8821	197.756	
2022-02-05	363.777	65.0779	199.672	
2022-02-06	360.891	63.6829	201.165	
2022-02-07	361.437	63.8935	200.831	
2022-02-08	360.542	63.433	201.266	
2022-02-09	361.129	63.6623	200.91	
2022-02-10	360.211	63.1916	201.359	
2022-02-11	366.007	65.8631	198.236	
2022-02-12	368.759	67.1256	196.747	
2022-02-13	377.829	71.4661	192.019	
2022-02-14	368.135	66.7381	196.987	
2022-02-15	368.703	66.9637	196.646	
2022-02-16	376.93	70.8876	192.344	
2022-02-17	397.104	80.9889	182.272	
2022-02-18	401.94	83.4575	179.907	
2022-02-19	418.909	92.4929	171.974	
2022-02-20	425.892	96.2906	168.79	
2022-02-21	442.706	105.76	161.447	
2022-02-22	443.782	106.328	160.94	
2022-02-23	417.446	91.4906	172.44	
2022-02-24	417.677	91.5656	172.285	
2022-02-25	413.293	89.1406	174.246	
2022-02-26	432.336	99.5835	165.647	
2022-02-27	441.53	104.763	161.634	
2022-02-28	440.85	104.319	161.871	
2022-03-01	455.483	112.793	155.714	
2022-03-02	454.285	112.031	156.151	
2022-03-03	472.98	123.212	148.639	
2022-03-04	463.041	117.132	152.5	
2022-03-05	472.451	122.776	148.735	
2022-03-06	474.931	124.239	147.719	
2022-03-07	457.534	113.68	154.558	
2022-03-08	462.599	116.646	152.46	
2022-03-09	449.07	108.59	157.935	
2022-03-10	452.085	110.299	156.631	
2022-03-11	450.088	109.076	157.405	
2022-03-12	455.18	112.011	155.251	
2022-03-13	456.979	113.021	154.462	
2022-03-14	460.589	115.111	152.944	
2022-03-15	453.961	111.128	155.591	
2022-03-16	465.736	118.086	150.775	
2022-03-17	458.636	113.783	153.573	
2022-03-18	466.338	118.338	150.426	
2022-03-19	448.8	107.889	157.517	
2022-03-20	462.229	115.758	151.959	
2022-03-21	461.89	115.5	152.041	
2022-03-22	459.83	114.215	152.818	
2022-03-23	457.84	112.978	153.572	
2022-03-24	446.455	106.255	158.235	
2022-03-25	429.096	96.3463	165.687	
2022-03-26	424.577	93.7917	167.653	
2022-03-27	426.157	94.611	166.893	
2022-03-28	410.557	86.1026	173.986	
2022-03-29	412.112	86.8791	173.21	
2022-03-30	423.241	92.8483	168.051	
2022-03-31	426.411	94.5403	166.575	
2022-04-01	427.502	95.0914	166.035	
2022-04-02	433.459	98.3598	163.348	
2022-04-03	431.966	97.4696	163.953	
2022-04-04	433.851	98.4728	163.072	
2022-04-05	430.617	96.6099	164.444	
2022-04-06	432.307	97.5004	163.646	
2022-04-07	448.553	106.704	156.606	
2022-04-08	440.776	102.177	159.856	
2022-04-09	446.096	105.173	157.534	
2022-04-10	452.356	108.753	154.855	
2022-04-11	452.07	108.531	154.92	
2022-04-12	461.286	113.909	151.084	
2022-04-13	476.032	122.755	145.186	
2022-04-14	466.391	116.848	148.922	
2022-04-15	465.997	116.555	149.023	
2022-04-16	458.164	111.832	152.135	
2022-04-17	448.008	105.837	156.297	
2022-04-18	461.488	113.691	150.672	
2022-04-19	460.754	113.198	150.915	
2022-04-20	426.384	93.4659	165.554	
2022-04-21	424.923	92.6103	166.16	
2022-04-22	418.229	88.9171	169.163	
2022-04-23	421.161	90.4509	167.767	
2022-04-24	409.632	84.2288	173.075	
2022-04-25	394.472	76.3489	180.356	
2022-04-26	404.298	81.3349	175.517	
2022-04-27	395.297	76.6667	179.852	
2022-04-28	397.87	77.9248	178.537	
2022-04-29	394.17	75.9972	180.312	
2022-04-30	403.72	80.8311	175.597	
2022-05-01	422.656	90.8404	166.672	
2022-05-02	420.017	89.3556	167.828	
2022-05-03	415.216	86.7239	169.998	
2022-05-04	425.439	92.1996	165.252	
2022-05-05	417.566	87.8771	168.804	
2022-05-06	413.955	85.8948	170.434	
2022-05-07	403.371	80.2931	175.418	
2022-05-08	412.932	85.2472	170.812	
2022-05-09	419.374	88.6381	167.763	
2022-05-10	420.971	89.4478	166.976	
2022-05-11	406.048	81.4761	173.929	
2022-05-12	407.1	81.9726	173.375	
2022-05-13	410.798	83.8589	171.564	
2022-05-14	420.076	88.7512	167.181	
2022-05-15	409.663	83.158	172.001	
2022-05-16	408.431	82.4605	172.537	
2022-05-17	417.874	87.408	168.043	
2022-05-18	423.294	90.2799	165.496	
2022-05-19	414.599	85.5548	169.468	
2022-05-20	404.58	80.2509	174.184	
2022-05-21	396.729	76.1855	177.971	
2022-05-22	403.175	79.4232	174.764	
2022-05-23	397.687	76.5693	177.399	
2022-05-24	396.086	75.7093	178.141	
2022-05-25	380.519	67.99	185.991	
2022-05-26	393.823	74.471	179.169	
2022-05-27	386.163	70.6298	182.99	
2022-05-28	375.291	65.3533	188.586	
2022-05-29	367.7	61.7642	192.59	
2022-05-30	386.419	70.6065	182.715	
2022-05-31	394.861	74.7388	178.406	
2022-06-01	397.131	75.8813	177.278	
2022-06-02	398.032	76.2854	176.783	
2022-06-03	386.583	70.5383	182.486	
2022-06-04	392.975	73.6441	179.202	
2022-06-05	397.207	75.7158	177.042	
2022-06-06	407.562	80.9656	171.938	
2022-06-07	419.456	87.1886	166.269	
2022-06-08	402.417	78.2087	174.33	
2022-06-09	405.753	79.8718	172.658	
2022-06-10	391.559	72.6378	179.62	
2022-06-11	387.993	70.8305	181.38	
2022-06-12	391.572	72.5437	179.515	
2022-06-13	375.331	64.6512	187.864	
2022-06-14	364.032	59.3892	193.903	
2022-06-15	368.339	61.3053	191.514	
2022-06-16	371.971	62.936	189.513	
2022-06-17	368.724	61.3875	191.214	
2022-06-18	380.57	66.8914	184.873	
2022-06-19	389.315	71.0781	180.316	
2022-06-20	385.259	69.0495	182.344	
2022-06-21	401.316	76.9734	174.213	
2022-06-22	397.347	74.9156	176.125	
2022-06-23	398.828	75.6099	175.34	
2022-06-24	392.085	72.1899	178.665	
2022-06-25	387.561	69.9185	180.918	
2022-06-26	389.272	70.7041	179.995	
2022-06-27	396.501	74.2337	176.297	
2022-06-28	401.938	76.9256	173.553	
2022-06-29	417.259	84.8321	166.139	
2022-06-30	405.417	78.5984	171.749	
2022-07-01	402.867	77.1893	172.893	
2022-07-02	395.205	73.2785	176.645	
2022-07-03	388.512	69.9288	179.99	
2022-07-04	393.128	72.1449	177.592	
2022-07-05	392.919	71.9903	177.648	
2022-07-06	398.487	74.7131	174.803	
2022-07-07	392.96	71.908	177.527	
2022-07-08	393.671	72.2085	177.118	
2022-07-09	398.045	74.3352	174.872	
2022-07-10	398.112	74.3169	174.788	
2022-07-11	389.129	69.8241	179.279	
2022-07-12	380.773	65.754	183.566	
2022-07-13	380.904	65.7663	183.449	
2022-07-14	372.59	61.8259	187.824	
2022-07-15	385.105	67.6733	181.158	
2022-07-16	393.026	71.4784	177.044	
2022-07-17	396.451	73.1232	175.265	
2022-07-18	394.147	71.9287	176.376	
2022-07-19	387.645	68.6965	179.647	
2022-07-20	392.603	71.0643	177.058	
2022-07-21	406.308	77.8891	170.179	
2022-07-22	403.745	76.5288	171.383	
2022-07-23	401.105	75.1404	172.636	
2022-07-24	407.465	78.3221	169.459	
2022-07-25	410.33	79.7441	168.018	
2022-07-26	421.565	85.5909	162.631	
2022-07-27	412.68	80.8553	166.781	
2022-07-28	406.929	77.8326	169.511	
2022-07-29	414.712	81.8064	165.704	
2022-07-30	408.901	78.7373	168.447	
2022-07-31	413.267	80.9432	166.288	
2022-08-01	410.214	79.3058	167.705	
2022-08-02	423.105	86.0249	161.534	
2022-08-03	421.856	85.3026	162.062	
2022-08-04	424.22	86.5097	160.907	
2022-08-05	418.726	83.5317	163.424	
2022-08-06	424.396	86.4924	160.716	
2022-08-07	430.313	89.6314	157.939	
2022-08-08	428.687	88.6918	158.627	
2022-08-09	415.033	81.372	164.963	
2022-08-10	426.119	87.1931	159.699	
2022-08-11	431.36	89.9746	157.241	
2022-08-12	425.971	87.0007	159.658	
2022-08-13	415.624	81.4605	164.466	
2022-08-14	429.338	88.7048	157.998	
2022-08-15	434.949	91.7104	155.393	
2022-08-16	432.689	90.4146	156.359	
2022-08-17	443.213	96.182	151.604	
2022-08-18	439.835	94.2381	153.039	
2022-08-19	448.43	99.0074	149.215	
2022-08-20	430.995	89.2624	156.907	
2022-08-21	434.168	90.937	155.409	
2022-08-22	437.635	92.7868	153.793	
2022-08-23	420.235	83.3271	161.735	
2022-08-24	413.006	79.493	165.131	
2022-08-25	414.539	80.2326	164.339	
2022-08-26	417.163	81.5453	163.029	
2022-08-27	421.93	83.9996	160.718	
2022-08-28	433.888	90.3808	155.142	
2022-08-29	427.054	86.6198	158.217	
2022-08-30	423.718	84.7798	159.714	
2022-08-31	421.384	83.4851	160.755	
2022-09-01	435.989	91.3586	154.023	
2022-09-02	442.948	95.1553	150.863	
2022-09-03	433.004	89.6095	155.262	
2022-09-04	429.504	87.6533	156.807	
2022-09-05	424.931	85.1423	158.871	
2022-09-06	419.787	82.3618	161.235	
2022-09-07	420.953	82.9195	160.628	
2022-09-08	425.395	85.2189	158.487	
2022-09-09	412.652	78.4808	164.493	
2022-09-10	410.184	77.1589	165.641	
2022-09-11	397.452	70.7186	171.934	
2022-09-12	397.67	70.7724	171.771	
2022-09-13	404.045	73.8854	168.511	
2022-09-14	406.709	75.1723	167.135	
2022-09-15	415.531	79.6339	162.776	
2022-09-16	428.732	86.5472	156.49	
2022-09-17	440.407	92.8587	151.128	
2022-09-18	431.175	87.7487	155.251	
2022-09-19	432.658	88.4937	154.514	
2022-09-20	433.871	89.0948	153.903	
2022-09-21	423.88	83.6706	158.472	
2022-09-22	421.268	82.2345	159.649	
2022-09-23	428.748	86.1514	156.087	
2022-09-24	433.507	88.663	153.841	
2022-09-25	431.222	87.367	154.832	
2022-09-26	448.257	96.7075	147.139	
2022-09-27	443.718	94.1048	149.076	
2022-09-28	422.094	82.3267	158.923	
2022-09-29	415.354	78.7551	162.093	
2022-09-30	428.846	85.7982	155.645	
2022-10-01	404.108	72.8768	167.465	
2022-10-02	397.366	69.4928	170.824	
2022-10-03	411.62	76.5569	163.636	
2022-10-04	406.172	73.7444	166.273	
2022-10-05	393.024	67.2254	172.903	
2022-10-06	399.956	70.5455	169.292	
2022-10-07	411.808	76.428	163.325	
2022-10-08	394.852	67.9464	171.8	
2022-10-09	394.16	67.5583	172.105	
2022-10-10	391.603	66.2758	173.382	
2022-10-11	383.481	62.3905	177.62	
2022-10-12	374.562	58.2547	182.404	
2022-10-13	370.199	56.2543	184.768	
2022-10-14	359.463	51.544	190.795	
2022-10-15	361.007	52.1536	189.862	
2022-10-16	380.024	60.5331	179.226	
2022-10-17	382.536	61.6384	177.821	
2022-10-18	379.155	60.0315	179.596	
2022-10-19	382.047	61.3081	177.982	
2022-10-20	403.528	71.5385	166.733	
2022-10-21	410.939	75.1972	162.981	
2022-10-22	418.719	79.1278	159.134	
2022-10-23	422.822	81.209	157.113	
2022-10-24	433.531	86.8479	152.045	
2022-10-25	426.174	82.8573	155.413	
2022-10-26	437.154	88.693	150.27	
2022-10-27	418.15	78.5449	159.127	
2022-10-28	431.509	85.5226	152.746	
2022-10-29	445.367	93.0314	146.399	
2022-10-30	444.388	92.4274	146.775	
2022-10-31	441.477	90.7583	148.019	
2022-11-01	438.89	89.3397	149.187	
2022-11-02	427.824	83.3197	154.234	
2022-11-03	420.751	79.546	157.535	
2022-11-04	433.015	85.9741	151.7	
2022-11-05	431.585	85.147	152.304	
2022-11-06	424.34	81.2454	155.65	
2022-11-07	430.481	84.4374	152.701	
2022-11-08	414	75.7828	160.529	
2022-11-09	407.936	72.6667	163.479	
2022-11-10	408.396	72.8401	163.193	
2022-11-11	409.477	73.3249	162.598	
2022-11-12	401.237	69.1866	166.702	
2022-11-13	411.325	74.1402	161.569	
2022-11-14	412.801	74.8288	160.783	
2022-11-15	408.555	72.6352	162.836	
2022-11-16	401.956	69.3143	166.116	
2022-11-17	396.569	66.6457	168.836	
2022-11-18	397.796	67.1815	168.146	
2022-11-19	397.562	67.013	168.213	
2022-11-20	398.113	67.2231	167.874	
2022-11-21	387.028	61.9168	173.654	
2022-11-22	384.543	60.7138	174.936	
2022-11-23	390.757	63.5523	171.562	
2022-11-24	400.259	68.0392	166.548	
2022-11-25	392.629	64.3261	170.467	
2022-11-26	396.865	66.2893	168.195	
2022-11-27	401.265	68.3595	165.867	
2022-11-28	392.955	64.3152	170.134	
2022-11-29	370.238	53.9374	182.475	
2022-11-30	382.124	59.1785	175.831	
2022-12-01	381.192	58.6487	176.236	
2022-12-02	374.233	55.4822	180.03	
2022-12-03	380.737	58.3361	176.381	
2022-12-04	383.368	59.4777	174.894	
2022-12-05	384.59	59.9832	174.178	
2022-12-06	376.99	56.4956	178.292	
2022-12-07	377.974	56.8818	177.695	
2022-12-08	385.939	60.44	173.291	
2022-12-09	391.944	63.177	170.023	
2022-12-10	391.787	63.0479	170.053	
2022-12-11	405.133	69.3976	163.058	
2022-12-12	407.779	70.6437	161.659	
2022-12-13	404.301	68.8756	163.371	
2022-12-14	394.886	64.2873	168.198	
2022-12-15	392.461	63.0877	169.425	
2022-12-16	396.317	64.8543	167.338	
2022-12-17	400.498	66.8006	165.104	
2022-12-18	407.388	70.1037	161.519	
2022-12-19	399.865	66.3822	165.322	
2022-12-20	400.368	66.5677	165.005	
2022-12-21	394.602	63.7612	167.966	
2022-12-22	403.153	67.8002	163.456	
2022-12-23	409.265	70.7411	160.286	
2022-12-24	420.267	76.2259	154.77	
2022-12-25	418.934	75.4848	155.363	
2022-12-26	408.64	70.2572	160.431	
2022-12-27	406.009	68.9049	161.711	
2022-12-28	396.329	64.1843	166.672	
2022-12-29	386.6	59.5974	171.815	
2022-12-30	375.775	54.6886	177.733	
2022-12-31	384.593	58.573	172.8	
2023-01-01	373.579	53.6228	178.866	
2023-01-02	360.714	48.1183	186.227	
2023-01-03	360.28	47.8889	186.434	
2023-01-04	353.98	45.2817	190.128	
2023-01-05	348.067	42.8983	193.659	
2023-01-06	356.634	46.2511	188.446	
2023-01-07	357.867	46.7013	187.664	
2023-01-08	364.717	49.4762	183.591	
2023-01-09	365.726	49.848	182.955	
2023-01-10	376.437	54.3929	176.79	
2023-01-11	370.978	51.9727	179.83	
2023-01-12	376.221	54.1912	176.807	
2023-01-13	386.261	58.6154	171.193	
2023-01-14	384.82	57.9074	171.927	
2023-01-15	387.864	59.2351	170.212	
2023-01-16	392.665	61.3914	167.569	
2023-01-17	387.098	58.7746	170.52	
2023-01-18	386.367	58.3866	170.865	
2023-01-19	383.576	57.0714	172.342	
2023-01-20	386.822	58.4824	170.508	
2023-01-21	376.725	53.928	176.053	
2023-01-22	388.707	59.2296	169.373	
2023-01-23	390.905	60.1818	168.129	
2023-01-24	396.262	62.6162	165.207	
2023-01-25	399.214	63.951	163.592	
2023-01-26	399.235	63.9031	163.524	
2023-01-27	400.993	64.6806	162.545	
2023-01-28	408.06	68.0312	158.83	
2023-01-29	417.498	72.6479	154.01	
2023-01-30	412.844	70.2642	156.281	
2023-01-31	405.886	66.7968	159.773	
2023-02-01	404.257	65.9516	160.558	
2023-02-02	411.059	69.2026	157.009	
2023-02-03	412.023	69.6177	156.461	
2023-02-04	419.967	73.5271	152.429	
2023-02-05	412.39	69.6783	156.158	
2023-02-06	405.715	66.3589	159.515	
2023-02-07	400.918	64.0029	161.957	
2023-02-08	384.567	56.4071	170.714	
2023-02-09	392.842	60.1083	166.141	
2023-02-10	397.256	62.1011	163.722	
2023-02-11	411.177	68.7194	156.42	
2023-02-12	413.607	69.8562	155.129	
2023-02-13	409.113	67.5893	157.357	
2023-02-14	421.789	73.8337	150.927	
2023-02-15	430.844	78.4298	146.469	
2023-02-16	442.478	84.5352	140.942	
2023-02-17	433.768	79.8339	144.952	
2023-02-18	424.162	74.7924	149.518	
2023-02-19	423.564	74.425	149.75	
2023-02-20	426.869	76.0546	148.076	
2023-02-21	430.895	78.0755	146.073	
2023-02-22	442.749	84.2914	140.436	
2023-02-23	429.447	77.1965	146.644	
2023-02-24	415.664	70.1424	153.374	
2023-02-25	431.628	78.2032	145.472	
2023-02-26	436.503	80.6986	143.094	
2023-02-27	421.742	73.0007	150.158	
2023-02-28	425.911	75.0586	148.049	
2023-03-01	429.517	76.8517	146.237	
2023-03-02	425.61	74.7782	148.073	
2023-03-03	430.415	77.1894	145.679	
2023-03-04	420.545	72.0847	150.446	
2023-03-05	418.916	71.2053	151.197	
2023-03-06	413.16	68.2922	154.041	
2023-03-07	400.371	62.0927	160.633	
2023-03-08	400.093	61.9031	160.722	
2023-03-09	406.777	65.0121	157.149	
2023-03-10	404.291	63.7648	158.389	
2023-03-11	407.154	65.072	156.834	
2023-03-12	406.817	64.8495	156.95	
2023-03-13	397.598	60.4436	161.765	
2023-03-14	399.587	61.3096	160.643	
2023-03-15	392.562	58.0141	164.374	
2023-03-16	392.58	57.9642	164.307	
2023-03-17	389.107	56.3385	166.156	
2023-03-18	380.157	52.3401	171.109	
2023-03-19	376.207	50.5902	173.31	
2023-03-20	371.06	48.3707	176.239	
2023-03-21	365.906	46.1979	179.221	
